timestamp,quantity,price,feature1,feature2,feature1_scaled,feature1_binned,feature1_squared,feature1_log,interaction_feature1_price,feature1_no_outliers
2020-04-29,4,60000,-0.45661354489493355,Red,0.42417749060576465,medium,0.2084959293815175,-0.6099345084966025,-27396.812693696014,-0.45661354489493355
2020-04-30,145,75000,-1.7972167426011194,Red,0.20029025607700757,low,3.2299880198857784,,-134791.25569508396,-1.7972167426011194
2020-05-01,116,90000,0.23039501201693469,Blue,0.5389112508770876,medium,0.05308186156228348,0.2073352658085989,20735.55108152412,0.23039501201693469
2020-05-02,197,60000,0.01051184703979402,Blue,0.5021896961244248,medium,0.0001104989281880263,0.010456981731254216,630.7108223876412,0.01051184703979402
2020-05-03,6,75000,-2.0213137010824767,Green,0.16286497737668565,low,4.08570907818374,,-151598.52758118574,-2.0213137010824767
2020-05-04,70,90000,2.6799108363150594,Blue,0.9479922711035735,high,7.181922090598881,1.3028885226250941,241191.97526835534,2.6799108363150594
2020-05-05,175,90000,2.46859647505776,Blue,0.9127017481217863,high,6.093968556667598,1.2437500380903217,222173.68275519842,2.46859647505776
2020-05-06,151,75000,-1.3417759312563566,Blue,0.27635107997924924,low,1.8003626496988632,,-100633.19484422675,-1.3417759312563566
2020-05-07,48,90000,-0.1870961486184095,Green,0.46918820265910627,medium,0.03500496882784198,-0.20714244041134627,-16838.653375656857,-0.1870961486184095
2020-05-08,144,75000,2.366371977120668,Red,0.8956297612852742,high,5.599716334101979,1.2138355997996781,177477.89828405008,2.366371977120668
2020-05-09,185,60000,-1.749997579628422,Blue,0.2081760852565952,low,3.062491528705335,,-104999.85477770532,-1.749997579628422
2020-05-10,128,90000,1.6684470196284193,Red,0.7790729091839964,high,2.7837154573069554,0.9814966626050446,150160.23176655773,1.6684470196284193
2020-05-11,97,60000,0.8152554524428544,Blue,0.6365857803846087,medium,0.6646414527378032,0.5962262029607233,48915.32714657126,0.8152554524428544
2020-05-12,72,60000,1.5509734710871248,Red,0.7594542569547673,high,2.4055187080160443,0.9364750396885576,93058.40826522748,1.5509734710871248
2020-05-13,46,75000,-2.487710763920424,Green,0.08497440634881592,low,6.18870484492554,,-186578.3072940318,-2.487710763920424
2020-05-14,103,75000,2.819668882630749,Blue,0.9713325425174415,high,7.950532607676137,1.3401637389219663,211475.1661973062,2.819668882630749
2020-05-15,137,75000,1.0042833810650293,Green,0.6681543610506331,high,1.0085851094834068,0.6952865809425701,75321.2535798772,1.0042833810650293
2020-05-16,128,60000,1.001924221275499,Green,0.6677603699263444,high,1.0038521451785152,0.6941088286659026,60115.453276529945,1.001924221275499
2020-05-17,45,90000,1.1220355117280558,Red,0.6878195378450209,high,1.25896368957884,0.7523757750791213,100983.19605552503,1.1220355117280558
2020-05-18,128,75000,-1.992279776708605,Blue,0.16771378353103877,low,3.9691787086820884,,-149420.98325314536,-1.992279776708605
2020-05-19,129,60000,-2.922238914842757,Green,0.012406098141470312,low,8.539480275421376,,-175334.33489056543,-2.922238914842757
2020-05-20,60,90000,-2.126395781062608,Blue,0.14531576048272637,low,4.521559017720858,,-191375.62029563473,-2.126395781062608
2020-05-21,178,60000,-2.1120852125015572,Green,0.14770569482358864,low,4.4609039448677485,,-126725.11275009344,-2.1120852125015572
2020-05-22,44,75000,1.3443077282326126,Red,0.7249400757871428,high,1.8071632681859278,0.851990146473546,100823.07961744594,1.3443077282326126
2020-05-23,192,60000,-0.511117465604531,Blue,0.4150750715607216,medium,0.2612410636459989,-0.7156330343239261,-30667.047936271858,-0.511117465604531
2020-05-24,116,90000,-1.0859529299315887,Red,0.319074761672273,low,1.179293766027002,,-97735.76369384298,-1.0859529299315887
2020-05-25,15,75000,-1.36613514941497,Blue,0.2722829724302399,low,1.8663252464670625,,-102460.13620612276,-1.36613514941497
2020-05-26,83,60000,1.252108926484099,Blue,0.7095424288281775,high,1.5677767637811628,0.8118670778839553,75126.53558904595,1.252108926484099
2020-05-27,20,75000,-0.3975138691867164,Blue,0.43404742302014265,medium,0.15801727619579387,-0.5066906332793171,-29813.54018900373,-0.3975138691867164
2020-05-28,101,75000,0.5142634416152072,Green,0.5863186550825393,medium,0.26446688738191765,0.41492914358722305,38569.75812114054,0.5142634416152072
2020-05-29,35,60000,0.14001888142182528,Red,0.5238179988387738,medium,0.019605287154619167,0.13104482491996883,8401.132885309516,0.14001888142182528
2020-05-30,68,90000,-2.7223395425720005,Green,0.04579026261184549,low,7.411132585051129,,-245010.55883148004,-2.7223395425720005
2020-05-31,38,60000,1.127830671455631,Blue,0.6887873576199397,high,1.2720020234760594,0.7551029966290196,67669.84028733787,1.127830671455631
2020-06-01,86,75000,-0.28229095991134745,Blue,0.4532902075787351,medium,0.07968818604766997,-0.3316910287098019,-21171.82199335106,-0.28229095991134745
2020-06-02,65,90000,-2.3309674985321407,Blue,0.11115129170820842,low,5.433409479213186,,-209787.07486789266,-2.3309674985321407
2020-06-03,122,60000,-1.9595968894440905,Red,0.17317198418175134,low,3.840019969118955,,-117575.81336664542,-1.9595968894440905
2020-06-04,106,75000,0.871762100997914,Green,0.646022664690962,medium,0.7599691607362972,0.6268802871794374,65382.15757484355,0.871762100997914
2020-06-05,197,75000,-1.4129480410923159,Red,0.26446499252696337,low,1.9964221668266127,,-105971.10308192369,-1.4129480410923159
2020-06-06,148,60000,-2.7909602395869557,Blue,0.034330273472328976,low,7.789459058955277,,-167457.61437521735,-2.7909602395869557
2020-06-07,103,60000,-2.861820062135747,Green,0.02249633951126412,low,8.19001406804265,,-171709.2037281448,-2.861820062135747
2020-06-08,9,75000,-0.9020565304533035,Red,0.34978635208876274,medium,0.8137059841334516,-2.3233648081087903,-67654.23978399776,-0.9020565304533035
2020-06-09,32,60000,2.2814073360648583,Red,0.8814402542400412,high,5.204819433050553,1.1882723962470445,136884.4401638915,2.2814073360648583
2020-06-10,73,60000,2.8914255657829644,Green,0.9833162565481063,high,8.360341802463335,1.35877555984981,173485.53394697787,2.8914255657829644
2020-06-11,8,60000,2.481685661121144,Red,0.9148877056631212,high,6.1587637206142904,1.247516561889294,148901.13966726864,2.481685661121144
2020-06-12,116,75000,-2.3530343922518364,Blue,0.10746601345585449,low,5.536770851119969,,-176477.57941888773,-2.3530343922518364
2020-06-13,104,60000,-2.492435319268879,Green,0.0841853826965126,low,6.212233820738958,,-149546.11915613274,-2.492435319268879
2020-06-14,167,60000,-1.3341546911444455,Red,0.2776238640329163,low,1.7799687399027309,,-80049.28146866673,-1.3341546911444455
2020-06-15,161,60000,0.5625145341458264,Blue,0.59437682150207,medium,0.31642260112529613,0.44629640443848645,33750.87204874959,0.5625145341458264
2020-06-16,99,75000,-1.8435083012177913,Green,0.1925593413227792,low,3.3985228566589067,,-138263.12259133434,-1.8435083012177913
2020-06-17,93,90000,1.405757606707688,Red,0.7352025034595913,high,1.9761544488165268,0.8778648671355588,126518.18460369192,1.405757606707688
2020-06-18,73,60000,1.7400499561461382,Red,0.7910309467811913,high,3.0277738498841775,1.0079761524038984,104402.9973687683,1.7400499561461382
2020-06-19,57,60000,1.3477262121752904,Green,0.7255109791816123,high,1.816365942984356,0.8534472904716321,80863.57273051742,1.3477262121752904
2020-06-20,58,60000,-0.20685241030174506,Blue,0.4658888111609533,medium,0.04278791964764148,-0.23174595903003353,-12411.144618104703,-0.20685241030174506
2020-06-21,14,60000,2.8623945495880525,Blue,0.9784679360737412,high,8.19330255751139,1.3512873407736559,171743.67297528315,2.8623945495880525
2020-06-22,195,75000,-2.399334798207935,Green,0.09973362115304157,low,5.756807473891512,,-179950.10986559512,-2.399334798207935
2020-06-23,174,75000,2.331725586264713,Red,0.8898436460138691,high,5.436944209641519,1.2034903638496557,174879.41896985346,2.331725586264713
2020-06-24,91,75000,-0.4910341149045454,Green,0.4184290885106919,medium,0.2411145020000903,-0.6753742880658868,-36827.55861784091,-0.4910341149045454
2020-06-25,81,90000,-2.6160062559695216,Green,0.06354843707876956,low,6.843488731271674,,-235440.56303725694,-2.6160062559695216
2020-06-26,17,75000,0.40870306059332373,Red,0.5686895595953517,medium,0.16703819173835005,0.3426694659184671,30652.72954449928,0.40870306059332373
2020-06-27,169,75000,2.127766868594586,Blue,0.8557815511782545,high,4.5273918470888095,1.1403192894050769,159582.51514459393,2.127766868594586
2020-06-28,139,60000,0.23027585884664958,Red,0.5388913517198827,medium,0.05302697116756208,0.20723841972342016,13816.551530798975,0.23027585884664958
2020-06-29,27,90000,-2.5822811530039793,Red,0.0691806928052009,low,6.668175953159561,,-232405.30377035815,-2.5822811530039793
2020-06-30,88,75000,1.2456136362462136,Green,0.7084576838631423,high,1.5515533308025145,0.8089788184759432,93421.02271846602,1.2456136362462136
2020-07-01,148,60000,1.2777601611648697,Green,0.7138263094013049,high,1.6326710294600737,0.8231925746554944,76665.60966989218,1.2777601611648697
2020-07-02,154,60000,1.7689470981424824,Blue,0.795856909615247,high,3.1291738360267094,1.0184671389656865,106136.82588854895,1.7689470981424824
2020-07-03,14,60000,-2.4046729931483943,Green,0.09884211671336862,low,5.7824522039772575,,-144280.37958890366,-2.4046729931483943
2020-07-04,109,75000,-2.6746775855494223,Blue,0.053750040544847444,low,7.153900186640487,,-200600.81891620666,-2.6746775855494223
2020-07-05,90,75000,-1.453585932921687,Red,0.25767826754053624,low,2.1129120643878108,,-109018.94496912652,-1.453585932921687
2020-07-06,15,60000,-2.9697143750236084,Green,0.004477466085349824,low,8.819203469221861,,-178182.8625014165,-2.9697143750236084
2020-07-07,25,90000,-0.4852308903694702,Green,0.4193982551475689,medium,0.23544901696874881,-0.6640368096632141,-43670.780133252316,-0.4852308903694702
2020-07-08,89,75000,0.5720338191348175,Green,0.5959665882537256,medium,0.32722269023396516,0.45237020722014437,42902.53643511132,0.5720338191348175
2020-07-09,109,90000,-2.69795036944284,Green,0.0498633727861863,low,7.2789361959767565,,-242815.5332498556,-2.69795036944284
2020-07-10,163,90000,2.613511333625201,Green,0.9369032321867983,high,6.830441490987377,1.2846799682034495,235216.02002626812,2.613511333625201
2020-07-11,132,60000,-2.3139105300551597,Red,0.11399988815217454,low,5.35418194110015,,-138834.63180330957,-2.3139105300551597
2020-07-12,186,60000,-1.0527288808645126,Red,0.3246233389680775,low,1.108238096606249,,-63163.73285187075,-1.0527288808645126
2020-07-13,184,90000,2.3251184538258203,Blue,0.8887402228589489,high,5.406175824321373,1.2015052986840278,209260.66084432384,2.3251184538258203
2020-07-14,176,75000,2.4881478237204213,Red,0.9159669181518746,high,6.190879592684669,1.2493708858024892,186611.0867790316,2.4881478237204213
2020-07-15,84,75000,-0.6550118566531591,Green,0.39104401051954274,medium,0.42904053235621864,-1.064245229651946,-49125.88924898693,-0.6550118566531591
2020-07-16,100,75000,0.3242914387438529,Blue,0.5545924094391375,medium,0.1051649372425581,0.2808775531891563,24321.85790578897,0.3242914387438529
2020-07-17,176,60000,-0.3210456867429974,Red,0.44681798027829184,medium,0.1030703329762828,-0.38720143902298476,-19262.741204579845,-0.3210456867429974
2020-07-18,169,60000,2.7195010138207234,Red,0.9546040227176319,high,7.395685764171942,1.3135895232183101,163170.0608292434,2.7195010138207234
2020-07-19,195,75000,-2.858708796028523,Blue,0.02301593603753027,low,8.172215980490849,,-214403.15970213924,-2.858708796028523
2020-07-20,149,60000,0.3936286462210816,Green,0.5661720593001738,medium,0.15494351112584143,0.3319108824595759,23617.718773264896,0.3936286462210816
